feature,total__count,total__mean,total__std,total__min,total__25%,total__50%,total__75%,total__max,control__count,control__mean,control__std,control__min,control__25%,control__50%,control__75%,control__max,epah__count,epah__mean,epah__std,epah__min,epah__25%,epah__50%,epah__75%,epah__max,pah__count,pah__mean,pah__std,pah__min,pah__25%,pah__50%,pah__75%,pah__max,t-test_control_epah,wilcoxon_control_epah,t-test_control_pah,wilcoxon_control_pah,t-test_epah_pah,wilcoxon_epah_pah
"value_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4",156.0,0.0160125956263092,0.0012380029314848,0.0113772613443185,0.015394021471846,0.0159236105947202,0.016745921636523,0.0206425378182246,30.0,0.0162742572042555,0.001248427063395,0.0136126606074612,0.0156914846714878,0.0162635865384659,0.0167360897404862,0.01996292186063,65.0,0.0161606292293834,0.001016055244972,0.0139629432173408,0.0154908108846972,0.0159832333913816,0.0168880812615552,0.0187262522429979,61.0,0.0157261688797811,0.0014012374014942,0.0113772613443185,0.014989307234687,0.0156688927467776,0.0164268761681135,0.0206425378182246,0.6389965990739106,0.278108108453974,0.0727167105602526,0.0168648119328933,0.0475340250290079,0.0179035121033791
"value_norm__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4",156.0,0.0001450654443298,6.325989529346744e-05,5.3488237374472495e-05,9.484015168715134e-05,0.0001316565835278,0.0001809336534441,0.000462703397016,30.0,0.0001806551876251,4.136441057549172e-05,0.0001057306691133,0.0001350503622099,0.0001953824020714,0.0002158335578104,0.0002350156624566,65.0,0.0001464027512028,7.378313191188638e-05,6.821555953162398e-05,9.502554144330484e-05,0.0001280285383348,0.000167243297632,0.000462703397016,61.0,0.0001261372927626,5.20062591337809e-05,5.3488237374472495e-05,8.131791886763824e-05,0.0001089511968402,0.0001595088984675,0.0002955613023402,0.0197487836950117,0.0001862423517788,2.7362049417730342e-06,1.2077391581072488e-06,0.0789457007842959,0.0638697646598672
"value_norm__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.6",156.0,1.792007100615862e-05,0.0004573590664619,-0.0048302413383813,-0.0001191951592014,5.47909931698209e-05,0.0002381046770626,0.0006097301764439,30.0,-2.3516032882702867e-05,0.0002717211313172,-0.0005728141576715,-0.0002044631809084,3.285625527589074e-05,0.0001673902094456,0.000383236341402,65.0,1.312958333942588e-05,0.000227203997802,-0.0004218749756055,-0.0001443113608909,4.7013545000923706e-07,0.0001711295630064,0.0006097301764439,61.0,4.340310076031394e-05,0.0006693896027813,-0.0048302413383813,-2.11266841980424e-05,0.0001272342967052,0.00028264241645,0.0004764883991638,0.4943216636847592,0.3608135175262432,0.6005565449779053,0.0117008641152292,0.7312927282309692,0.004504849114508
"value_norm__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6",156.0,0.0007307092040816,0.0003174405895341,6.36006265933094e-05,0.0004928063827097,0.0006842974774497,0.0009279322282143,0.0016173667549976,30.0,0.0008730917369044,0.0002864980162456,0.0003414202554451,0.000554933068701,0.0009388270421383,0.0011095721777872,0.0012314375951783,65.0,0.000809341076625,0.0003085186886365,0.0003747980072296,0.000603091519408,0.0007447422934123,0.0009137916450859,0.0016173667549976,61.0,0.0005768969467044,0.0002796956675189,6.36006265933094e-05,0.0004142921715529,0.0005145658947229,0.0007269535671497,0.0014790099739918,0.3410774048944128,0.0799921225695354,9.022827141398591e-06,1.105921492600398e-05,2.118756986335916e-05,3.708441377510993e-06
"value_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",156.0,0.0245487366620939,0.0058569485829848,0.00720493428008,0.0206091022593084,0.0241096453963042,0.0290989373209275,0.0375315482786522,30.0,0.0265362722496697,0.0060683973583205,0.0142435138548651,0.0207432792768074,0.0281805872099817,0.0318329455229412,0.0342095710415604,65.0,0.0264916988042654,0.0046458622973226,0.0175273126754289,0.0232603989163284,0.025475919568966,0.029189411194057,0.0375315482786522,61.0,0.0215008906478574,0.0056821916497676,0.00720493428008,0.0176045464037582,0.0210239695280593,0.025217065320402,0.0359064074368114,0.9686952601667456,0.3789473114002168,0.0001957864685803,0.0004466741521271,3.097304699978591e-07,2.884175477646936e-07
"value_norm__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6",156.0,9.419293969072178e-05,8.403270477321484e-05,1.1698139710254124e-05,4.2275877198863566e-05,6.223422607043951e-05,0.000130334112975,0.0006600087722208,30.0,0.0001333919846785,6.898875466521573e-05,4.319953518403892e-05,6.184396594066476e-05,0.0001342310450005,0.0001946225164383,0.0002423656177993,65.0,8.632999656650814e-05,9.672321922631037e-05,1.3546588778838264e-05,4.300732134825285e-05,5.349254098754181e-05,8.954733759409243e-05,0.0006600087722208,61.0,8.32932667962727e-05,7.075789646600722e-05,1.1698139710254124e-05,3.3806904194176293e-05,5.013639002671968e-05,0.0001229917853765,0.0002953703047573,0.0185996231692336,3.7605564211099895e-05,0.0018995600991067,7.137706300042603e-05,0.8417692454729969,0.248711460873989
"value_norm__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6",156.0,0.0004229210110655,0.0001833815880341,3.71425019882169e-05,0.0002858543659051,0.0004048438070893,0.0005276835556225,0.0012049578882017,30.0,0.000503269136225,0.0001423008672029,0.000222009093934,0.0004022031217698,0.0005394488427803,0.0006428386221605,0.0006880605393088,65.0,0.0004680987310532,0.0001910168462552,0.000208142636178,0.0003441739415519,0.0004382178500158,0.0005227576109472,0.0012049578882017,61.0,0.0003352653462461,0.0001578499717216,3.71425019882169e-05,0.0002412509631487,0.0003094026672108,0.0004362094121921,0.0007782487843223,0.371037598307131,0.0444375504612347,3.853389976664059e-06,4.753512713975708e-06,4.332831510298792e-05,1.563240778604694e-05
"value_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6",156.0,0.0163988492416106,0.0037209228485459,0.0050559820569524,0.0137929482558298,0.0164518585589124,0.018785389224005,0.0270309732183684,30.0,0.0175922001079454,0.0030331584454504,0.0114631716661244,0.0156722947107168,0.0179296892403938,0.0203129731636608,0.0224078172141717,65.0,0.0175717287734186,0.0033745114965397,0.0115626468778001,0.0149005624259075,0.01723207246089,0.01915006976649,0.0270309732183684,61.0,0.0145621657078801,0.0036799196767233,0.0050559820569524,0.0125965249556124,0.0143208526894895,0.0171787411291513,0.0231438736703212,0.9774463614392938,0.3819969380529047,0.0001851060737258,0.0001748467238802,4.697885233725692e-06,1.2607361712114176e-05
"value_norm__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6",156.0,0.0001402910668373,7.126728765002243e-05,1.1579935471815846e-05,9.072670239603412e-05,0.0001268787389531,0.0001862677367586,0.0004743046527791,30.0,0.0001849040993705,5.120613227380924e-05,9.06126980570645e-05,0.0001299823013214,0.0002036726993392,0.0002282618718813,0.0002517597797901,65.0,0.0001481283765035,7.562097311645288e-05,6.86214200578158e-05,9.208051594686688e-05,0.000129148079994,0.0001672726742015,0.0004743046527791,61.0,0.0001099989995538,6.131159625257449e-05,1.1579935471815846e-05,6.827743488675486e-05,0.0001029370238458,0.0001295231685063,0.000312128566183,0.0176108147252518,0.0006176847422084,1.1333594108533265e-07,2.37739415255248e-07,0.0024193182809894,0.0002840027865938
"value_norm__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.8",156.0,-1.269382617791955e-05,0.0001317006999746,-0.0003885573981462,-8.294903987563698e-05,3.1830285643212594e-06,8.38759955988613e-05,0.000286260694192,30.0,-7.909619231600233e-05,0.0001445130216496,-0.0003537300205872,-0.0001886303873791,-8.267157067745304e-05,4.726262532011521e-05,0.0001620892744946,65.0,-1.726211181714566e-05,0.0001444946973605,-0.0003885573981462,-0.0001134169102877,-5.830570012523312e-06,8.953801815520024e-05,0.000286260694192,61.0,2.483092055473917e-05,9.37268179062426e-05,-0.0002151366291879,-3.069112966619437e-05,2.1367951332939445e-05,8.461781695643355e-05,0.0002135264872166,0.0555678300449027,0.0270808528087978,8.134520125163347e-05,0.0011691320397916,0.0563612968277486,0.0806017656004435
"value_norm__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8",156.0,0.0001186808243286,0.0001114874554451,4.112722220287138e-06,5.312223697182887e-05,8.407672159148075e-05,0.0001339259369858,0.000788299713353,30.0,0.0001360981933925,0.0001047180623991,2.4759020731467546e-05,4.739667101498101e-05,0.0001229291756529,0.0001784195769317,0.0004457738638571,65.0,0.0001311137875643,0.0001362948324137,1.702899454882987e-05,5.351111114418931e-05,8.5603048362521e-05,0.0001460844777137,0.000788299713353,61.0,9.686666560351185e-05,7.868682675064715e-05,4.112722220287138e-06,5.4498828408821886e-05,7.239432822514636e-05,0.0001108990855018,0.0003505235792936,0.8595750069711577,0.2674654472022462,0.048683084726524,0.0331607776697892,0.0892854387116763,0.1065985451948726
"value_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8",156.0,0.0083184381560454,0.0036422118853531,0.0015716888797203,0.005950595310548,0.0075464153141162,0.0097809262176196,0.0230461186621996,30.0,0.0086907474012244,0.0039147767483011,0.0035827913734013,0.0050146241771449,0.0085267448329213,0.0106179391117161,0.0178076473146028,65.0,0.0087365085587556,0.0039464704390148,0.0034303064155942,0.006130601205081,0.0077931465912594,0.0101933135905412,0.0230461186621996,61.0,0.0076898503932334,0.003096631980817,0.0015716888797203,0.0059366801773033,0.0071881037985179,0.0088787569359341,0.01585758692636,0.9581110649830228,0.4984029569947206,0.1882418183715155,0.1647531063776655,0.1016882543094102,0.1206793612299902
"value_norm__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8",156.0,3.6321135162149295e-05,3.3713273621650146e-05,1.6425223053157576e-06,1.703186966198229e-05,2.478773204665022e-05,4.480052909238508e-05,0.000257290432945,30.0,4.578091933191232e-05,2.9857485738638997e-05,5.166811401459341e-06,2.0893414522519853e-05,4.277931656083597e-05,6.301924565482602e-05,0.0001286790309841,65.0,3.947304200390696e-05,4.117784954698644e-05,5.266149383426212e-06,1.6247395586187714e-05,2.544660978655793e-05,4.476095949611577e-05,0.000257290432945,61.0,2.831019303416342e-05,2.3997776971196404e-05,1.6425223053157576e-06,1.6031400457056123e-05,2.082274087299479e-05,3.196204184536163e-05,0.0001038428665652,0.4540454193560395,0.0499522505701736,0.0034265501854534,0.0023712944358669,0.0676434961340032,0.0585559952906675
"value_norm__fft_coefficient__attr_""real""__coeff_1",156.0,-306.65681205496634,28.346595052916665,-343.4972891925683,-327.26126758104675,-312.91328269371184,-296.17232029679974,-194.76232859948223,30.0,-309.1283141927935,15.131455704571849,-331.6381425920799,-317.79846822046096,-310.07525318228966,-302.8815638731404,-264.79488380093073,65.0,-306.79636484891984,29.598561937212335,-343.4972891925683,-327.44243676348003,-312.5306546254893,-296.3065606331159,-197.6902372437752,61.0,-305.2926154034615,32.026126620297234,-341.38398786648446,-330.4442215633894,-317.5837821256215,-291.0567907535278,-194.76232859948223,0.6850406432574578,0.2596205014984689,0.5358837893600553,0.2564612396911552,0.7846123470942493,0.484423967801696
"value_norm__fft_coefficient__attr_""real""__coeff_2",156.0,96.43433622371376,34.67095841920475,-25.228039310648555,75.82449641574048,96.8804399169669,120.14101422180194,168.8119470696431,30.0,104.51013574796691,46.89752688534823,-25.228039310648555,74.83385565338142,106.41963019917878,140.17602082720833,168.8119470696431,65.0,103.00327081986016,30.536295112519557,-11.903994506338382,82.87826251228294,104.71777443743132,122.49900546431572,150.0164463658743,61.0,85.46294713392508,29.085482736719573,15.28912912931533,63.25562325540616,89.0243245821128,105.56352470146564,167.80533737806638,0.8517758360319688,0.3112203942427195,0.0193997191672634,0.0117008641152292,0.0012747347657864,0.0005272054450451
"value_norm__fft_coefficient__attr_""real""__coeff_5",156.0,-1.574317624183297,10.912615413408847,-33.40084251102685,-7.701125434535549,-1.2431059257855523,3.797313459338197,31.977961571197696,30.0,-0.154961395922183,14.126523058526836,-21.716312937132827,-12.942277195376466,2.3312325510114,10.221735327410109,28.066595517636856,65.0,-0.520594613236079,10.88010348839027,-30.84135566189244,-3.215047140981987,0.5108628589237959,3.792241360762004,31.977961571197696,61.0,-3.395181272698095,8.906962168419794,-33.40084251102685,-8.09766018493872,-3.869412051911897,2.5938769125497165,19.05972382194129,0.8903867658602247,0.3488930329346874,0.1853577101497878,0.1389915037031335,0.108481591161394,0.0192345027028271
"value_norm__fft_coefficient__attr_""real""__coeff_6",156.0,-0.089061036260123,5.376180352248964,-12.113322636456282,-2.806205321914333,-0.9861326369229172,2.6626021520267336,18.541477288815354,30.0,-0.3759987052638333,6.377146078383337,-11.208685658377965,-5.795373201753722,-0.8238546091561609,3.56970975497862,18.541477288815354,65.0,0.7921504203233687,4.891844169900101,-11.751019018573052,-1.9706347303419864,-0.4593063425846415,2.239108497909694,14.519478185353236,61.0,-0.8869399642571016,5.2873043237868735,-12.113322636456282,-3.4473792607982743,-1.5951866965621475,1.735515547661596,14.66400310383101,0.3295041251491,0.1555753248053835,0.6868705054827048,0.3951431681185533,0.0664630905443213,0.0272166465323874
"value_norm__fft_coefficient__attr_""real""__coeff_7",156.0,0.5312319947928966,4.261910254154533,-16.642541030235364,-1.5593086769724174,0.2573073213735507,2.2944691545702667,10.962074153729738,30.0,0.6456979473851266,4.8881453937186885,-10.326375928953778,-2.661221736830352,0.2245780486671073,5.6197062263736965,8.226622311399208,65.0,-0.9163365307026508,3.77761894671363,-16.642541030235364,-2.0483768094101054,-0.3498649568424828,1.042475341197966,6.736927523987225,61.0,2.017428315767384,3.953557811569947,-5.042828997912275,-0.4800225456530805,1.275099204315344,2.997257300396205,10.962074153729738,0.0919309017317746,0.1838683759869963,0.1542088125272211,0.0606669341432489,4.013615498173932e-05,5.416085150454481e-05
"value_norm__fft_coefficient__attr_""real""__coeff_8",156.0,-0.1100257630218004,2.3382855048965387,-13.326652971030176,-0.899167670224834,0.0496731614152399,0.9251906990736172,5.730905035510979,30.0,-0.6812719052337314,3.510780401254364,-5.964471219811945,-3.955735806442912,-0.7415245724920652,2.241648797596313,5.730905035510979,65.0,-0.3364265629987656,2.3486252789006024,-13.326652971030176,-0.911071851869978,0.0021747885353299,0.4683540434400592,5.576904520743022,61.0,0.4121617167300128,1.33698359551634,-2.6824459011299107,-0.4653416026073473,0.0840311476345392,1.3539037065629065,3.081895114940038,0.5732574496044909,0.2392965854206625,0.0346029816079725,0.0738240388387424,0.0311753751286828,0.0442187682871559
"value_norm__fft_coefficient__attr_""real""__coeff_10",156.0,-0.3271121732980765,1.1575688789784142,-5.22758623216868,-0.4465077747515518,-0.0970182480087702,0.1405059311363751,3.379343440857652,30.0,-0.7348363897343989,1.5739428401344455,-5.22758623216868,-1.8069644045740352,-0.4562392928660107,-0.1008443729022315,2.952348517792537,65.0,-0.1121358200480669,0.702652321336666,-3.280661284033465,-0.2695233152466598,0.0032356084751227,0.2089051142975123,2.0347272579537883,61.0,-0.3556652301531739,1.2663210085311587,-4.541791413044942,-0.4638800389021953,-0.0907089232091407,0.1047099087911831,3.379343440857652,0.0088283348275555,0.0010127413609242,0.2191950816324772,0.0187134427967293,0.1808904702658139,0.1514981016837637
"value_norm__fft_coefficient__attr_""real""__coeff_12",156.0,0.1222074612241386,0.7423024556466937,-3.333502905923456,-0.1483788788038118,-0.0042670410982112,0.1879250275013133,3.150385405005492,30.0,0.3605527608610085,1.4384741345573282,-3.333502905923456,-0.1712166071295181,0.0433604858115894,1.0745584823127865,3.150385405005492,65.0,-0.0329806142372435,0.2769705323143636,-0.8985131135506742,-0.1555872432091201,-0.0466860716237657,0.0507807580715355,1.1140768938445536,61.0,0.1703528041074787,0.5335306715313753,-0.7932722115661281,-0.104253354547871,0.0758806709625188,0.2341887162724235,2.1670828363561925,0.0354711890360811,0.0861119877436885,0.3618934498582453,0.4114851404648842,0.0077108665907084,0.0043778400212384
"value_norm__fft_coefficient__attr_""imag""__coeff_1",156.0,-59.12058886616581,95.14049382708866,-250.807551442386,-126.84780165300069,-74.30784550542386,21.57387396195887,178.27656786546817,30.0,18.60967239228891,89.45895183721967,-145.16648992586153,-33.63908304956278,24.159513096280328,79.84525555546446,178.27656786546817,65.0,-43.03644770022404,93.62042700229512,-214.7506760027999,-113.22914898470697,-61.01051525719852,35.65805316063883,175.85685027819113,61.0,-114.48742515370448,61.2257063163267,-250.807551442386,-143.93399829241827,-112.10063314168748,-73.61590409164045,27.05087663513449,0.0032190767357978,0.0035283544085524,9.136555669309057e-13,1.946873681549645e-09,1.642632027142719e-06,2.3870493556930223e-05
"value_norm__fft_coefficient__attr_""imag""__coeff_2",156.0,8.818035012389387,63.49979836944415,-194.0359842541563,-28.542132473353107,11.386349165488609,49.08312948781175,194.82997125773704,30.0,-31.811924932768477,56.215459976963125,-110.85028834893404,-74.42299657095353,-35.47777860324459,3.2595846374891417,107.07640521927364,65.0,5.826000566299182,71.84116642958956,-194.0359842541563,-36.62741130644643,16.000141556168053,49.90979842782899,194.82997125773704,61.0,31.98821595256316,44.75522594019677,-44.09552171425589,0.866412167138241,23.90286811587456,68.76466918988572,151.50096621697918,0.0130334867949626,0.0031267142691823,7.540104753862731e-08,4.979931742958661e-07,0.0163203277165063,0.0187817873032736
"value_norm__fft_coefficient__attr_""imag""__coeff_3",156.0,6.959171306588259,28.612030625625916,-104.73639222183844,-15.134340976710403,14.162657643757347,29.264665753601363,50.1213840786986,30.0,-10.769964946907416,27.80569957651633,-60.34878331043183,-31.43438660182704,-12.5945469901018,15.271104401504877,32.23801780784908,65.0,-1.1797767567622464,28.407392721298404,-104.73639222183844,-17.419893240710728,-3.7181430696738937,22.0027672501727,47.04751422925493,61.0,24.351068220074374,18.54527147675393,-41.98499410072889,19.943272777045514,28.33012086130061,36.499797476022806,50.1213840786986,0.1270534966323488,0.0507828173410648,2.208749613933592e-10,1.56450961643237e-08,2.782520995195995e-08,4.0488094323174014e-08
"value_norm__fft_coefficient__attr_""imag""__coeff_4",156.0,-1.915582819159904,24.68170168115688,-49.96757311925069,-21.229383328259072,-5.785955700824058,21.22517114577436,51.0254669480223,30.0,13.950322207960804,23.743476506470483,-38.920965232850726,-3.586804400906095,22.91372602678436,28.848190216646337,44.12650234472791,65.0,1.9054052080544197,24.83788610862685,-49.96757311925069,-19.32354128974168,0.7030457468927901,24.586928447215016,51.0254669480223,61.0,-13.790031550021418,18.92537407958269,-49.42164205657565,-26.313240069887044,-14.0673828075023,-1.5197838322777415,26.41540930403618,0.0283463894289635,0.0134222429826277,3.6097942980202665e-08,8.292652812582842e-07,0.0001207082032641,0.0003917212173161
"value_norm__fft_coefficient__attr_""imag""__coeff_5",156.0,0.1052448714645472,12.003680965092991,-36.12492381655355,-7.5564598413948945,-0.05920241993931,6.950176497318674,49.90886249964208,30.0,-5.666227245025651,15.30185645802491,-22.943944287781783,-15.78234762536409,-9.206001822127565,3.8187146243927135,49.90886249964208,65.0,3.66555803034808,12.59143696448952,-36.12492381655355,-2.247497381323574,3.998208980267575,9.254966354968122,43.52741678640639,61.0,-0.8501025356292856,7.656918313464729,-15.992922723095822,-5.623215913912304,-0.9580936496678562,2.5000064973644784,18.84674164746461,0.0023152695419846,0.0001456595272426,0.047802105792877,0.0031556931739773,0.0172816821715527,0.0017272026751121
"value_norm__fft_coefficient__attr_""imag""__coeff_6",156.0,2.598816585895269,9.44062376149811,-23.15070906590469,-2.1406856681766158,1.60491796694252,6.197342694006136,57.08128395139784,30.0,4.837083623510862,11.2083230075348,-13.790185419015996,-2.3782828006698127,1.7558269016053707,11.366066730214282,27.3917790492402,65.0,0.9052292213435426,10.243042848618645,-23.15070906590469,-3.5600937120233302,0.4459810705476614,3.371056627116268,57.08128395139784,61.0,3.302671791918127,7.17569820597453,-17.58972251200681,-0.7652203294903348,3.783855536238701,6.9562975521116135,18.06041123539844,0.0947748393765533,0.0776384146347242,0.4309689805424781,0.3821996368107345,0.1329588348799646,0.0020182486279023
"value_norm__fft_coefficient__attr_""imag""__coeff_8",156.0,0.0178230116044641,3.843759711798148,-10.544655944372597,-2.010636722158188,0.4041004992934515,1.9000283798187492,13.442378392769402,30.0,-0.786837129481214,4.704320188457943,-9.504515172727688,-3.04854101356605,0.279413246396587,1.7458863352722367,8.912920849293005,65.0,0.997011025660075,4.083823304922938,-10.544655944372597,-0.935835439854279,0.7566591038122279,2.658004520702198,13.442378392769402,61.0,-0.6298395569372462,2.8093768582573,-8.059078498095563,-2.304301683769399,0.05756377109673,1.2413324265847383,4.007493254792007,0.0625209447003633,0.0656228374303547,0.842811232741817,0.4814822643966922,0.0107809706761588,0.0075272638967803
"value_norm__fft_coefficient__attr_""imag""__coeff_9",156.0,-0.3025685547069244,2.8200361310886426,-10.3442795730168,-1.711156811425635,-0.080093065738499,1.3353438921063918,7.4773535446848385,30.0,-0.7793577133233351,3.269381539047362,-10.3442795730168,-2.404782199574329,-0.8821583910990836,0.4314919580730246,6.421051942417071,65.0,0.2059283924895333,2.946749362825534,-9.51592405003915,-1.0926333888648607,0.3195116241001907,2.4219578004285363,7.4773535446848385,61.0,-0.6099230925639321,2.371898780574002,-8.030365720217361,-2.1533173994752266,-0.0965635734830304,0.8104923836934026,3.5490941201537067,0.1468124199907866,0.0192422667729573,0.7788350220955431,0.1865493750970952,0.0906704027377861,0.0321461394694817
"value_norm__fft_coefficient__attr_""abs""__coeff_1",156.0,327.3101036717377,13.96635970955873,252.8508973384648,320.46324814377044,329.2682360200428,336.8415085553739,349.8912371958207,30.0,322.08063793922867,11.514610894700946,290.7597255930038,315.4805342112575,322.55814280197137,329.912494247862,339.1801353457344,65.0,324.3702950337076,16.016932496962635,252.8508973384648,317.7605136955873,328.5717290281305,335.09513324315446,344.0988110544493,61.0,333.0145550397256,10.490719611581047,291.85805644118915,327.17665346504447,333.4856956881786,341.4755103982339,349.8912371958207,0.4839597054433986,0.0499522505701736,1.8576195592478696e-05,1.1482905332234969e-05,0.0005288616191506,0.0003459726853117
"value_norm__fft_coefficient__attr_""abs""__coeff_2",156.0,115.96777233013152,33.71718796683037,25.727815421824925,93.08320738467316,116.19744688765572,138.56765214110732,212.57922998060985,30.0,126.99086351028312,31.979385542229245,66.93463808185984,108.5771604357782,128.6235079798307,148.45744022091316,191.1984027683226,65.0,125.20597181919396,31.33783419680471,68.04431952819516,105.5156754718252,122.30059523559524,146.96329628387284,212.57922998060985,61.0,100.70259688433488,31.70036224195293,25.727815421824925,81.40551048854215,101.48292627751268,123.87285378694982,190.2787327747435,0.7982094713677483,0.3255040963728192,0.0003626571727117,0.0003289481010807,2.6845141565375234e-05,5.984874626875612e-05
"value_norm__fft_coefficient__attr_""abs""__coeff_3",156.0,32.33962997659581,15.512576589019108,2.4610942742097786,21.917808448879484,30.150126784626323,40.7076612054308,108.56621386301308,30.0,31.34644929152221,16.41859328562853,5.07057508613418,20.065507422426485,30.70093396773607,39.25963085919149,70.96629590765009,65.0,30.066678718611332,16.774356588514863,2.4610942742097786,20.95682140082802,27.088370663163527,37.24385224715565,108.56621386301308,61.0,35.25007673595975,13.286142928618093,5.340480698916537,25.59516532226252,34.80066523556269,43.8364824594522,67.78744686892644,0.7286728158393863,0.2862233668435443,0.2267530736185459,0.0648318885895747,0.0578449785735642,0.0029945980662822
"value_norm__fft_coefficient__attr_""abs""__coeff_4",156.0,29.73603394467574,12.352135637762276,2.342008883211669,21.626464061697423,28.270385215470704,39.372800088304345,55.12240647686499,30.0,39.827972366381005,9.243252146209723,16.515505005845256,34.07033897707479,38.69558684257008,48.883483653051286,52.776210335917256,65.0,28.04593350200542,10.891184903330029,2.342008883211669,22.151031746249625,25.891527193284304,36.04135387171973,55.12240647686499,61.0,26.57371224176448,12.733697130089114,4.983476600685713,17.51571933108773,25.25925113864169,33.40063884550458,54.129337956919606,1.576327815928056e-06,1.8847706825264927e-06,2.102415815626485e-06,1.4847027411592984e-06,0.485996856414059,0.1871463104036405
"value_norm__fft_coefficient__attr_""abs""__coeff_5",156.0,13.46500159441518,9.1215766274821,0.1920014889635692,6.358405477717353,11.77618759692542,18.65196575795557,49.9524959176284,30.0,19.795671995876944,7.84615854286205,8.362901419233513,16.000951080237424,19.774324123737728,22.6830581509181,49.9524959176284,65.0,13.486449958715715,10.301270460010516,0.8960243312885526,5.920184219419824,9.923620477979531,17.479898763111397,47.49946673190282,61.0,10.328702320261264,6.477371561570501,0.1920014889635692,5.832903564711585,8.24090619124569,13.708489642405128,33.51466176594438,0.0037157318970688,6.807678112027036e-05,2.6217687805049177e-08,3.1969108777785795e-08,0.0430256584097639,0.0921203727365339
"value_norm__fft_coefficient__attr_""abs""__coeff_6",156.0,8.552869052931193,7.156156890543176,0.721764199240789,3.578348165561281,6.849707908082993,11.679975887946728,58.278292918675774,30.0,11.514752403059685,7.313231534278014,1.8888810876181767,6.823291748173824,8.580048074887944,17.302367592655624,27.62658326536613,65.0,7.64352537188007,8.425156965771164,0.721764199240789,2.843045142756603,5.058623586535433,9.959990824964349,58.278292918675774,61.0,8.065177885135572,5.020381232647288,0.7537864015260871,4.572822764109288,7.243226330272425,10.539401945601616,20.85186757400293,0.0328144359265612,0.0006905792516892,0.0098761370273688,0.0142320762664368,0.7355708912881331,0.0377904744602705
"value_norm__fft_coefficient__attr_""abs""__coeff_7",156.0,5.488179352848232,3.8543655363670304,0.0751922551788186,2.5550623469349163,4.610053498854375,7.313928323204323,18.52756301791303,30.0,7.884052358874298,3.3462189030987304,1.7645017671531986,5.600513699265675,7.612516850648204,9.746288791551413,14.484889832141365,65.0,4.834283376960444,3.9191936802644367,0.0751922551788186,2.557083568564932,4.186002301943015,5.302680533720275,18.52756301791303,61.0,5.00665555369944,3.6073875954143184,0.5673575560342674,2.2362091312944123,4.246731611551663,7.300623226660239,15.933693509462763,0.0003845865344317,2.19851560553132e-06,0.0004255215491538,0.0001586642952439,0.7980820131062202,0.4264172928976111
"value_norm__fft_coefficient__attr_""abs""__coeff_8",156.0,3.4717698253620477,2.850197027297506,0.0980873208338941,1.634601499410514,2.760745127085953,4.409669602088979,16.993806177412395,30.0,5.316909685050032,2.5164389228866115,1.6410701614822696,3.365056619876637,4.5888473258465865,7.046318874285151,10.7245081471239,65.0,3.454860772972562,3.3459832001396683,0.2734131697062955,1.4751940937868582,2.6543390374399327,3.860961449046828,16.993806177412395,61.0,2.582341835438718,1.8645403426692708,0.0980873208338941,1.1377860841928682,2.009160399305791,3.7856112754931854,8.477452907337579,0.0079755547660447,2.8703928951273184e-05,8.33532963547176e-08,2.961057965114416e-07,0.0755799237292021,0.1620433713584839
"value_norm__fft_coefficient__attr_""abs""__coeff_9",156.0,2.571633932615088,2.1857486865907667,0.0496398015156697,1.0393826551367185,2.067070862607431,3.363379758974728,10.779613969110118,30.0,3.2801559479491,2.530982263122536,0.2228593283433401,1.4753472558213636,2.28784664503847,4.636052100685067,10.352132771543484,65.0,2.55418632345534,2.2810555107490096,0.0496398015156697,1.1023903793957206,2.034221558709795,3.0575002886591087,10.779613969110118,61.0,2.241772197129238,1.82582804343513,0.1014622661485923,0.8519667279320976,1.9766944462358915,3.2149712418752734,9.827465584035403,0.1670622023528603,0.070892554672213,0.0278135003920996,0.0187134427967293,0.3995786808433615,0.3109896009984787
